2018-11-13 19:37:12,225 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/jgit/org.eclipse.jgit/5.0.3.201809091024-r/org.eclipse.jgit-5.0.3.201809091024-r-sources.jar
2018-11-13 19:37:39,229 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-11-13 19:37:39,230 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\dwg\Fireflies\JavaProjects\codeCount\src\main\resources
2018-11-13 19:37:39,231 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-11-13 19:37:39,235 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\dwg\Fireflies\JavaProjects\codeCount\src\test\resources
2018-11-13 20:07:14,219 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/jgit/org.eclipse.jgit/5.0.3.201809091024-r/org.eclipse.jgit-5.0.3.201809091024-r-sources.jar
2018-11-13 20:07:16,084 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/jgit/org.eclipse.jgit/5.0.3.201809091024-r/org.eclipse.jgit-5.0.3.201809091024-r-sources.jar
2018-11-13 20:07:16,350 [Worker-53] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.eclipse.jgit:org.eclipse.jgit:5.0.3.201809091024-r
2018-11-13 20:07:16,607 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-11-13 20:07:16,608 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\dwg\Fireflies\JavaProjects\codeCount\src\main\resources
2018-11-13 20:07:16,609 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-11-13 20:07:16,610 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\dwg\Fireflies\JavaProjects\codeCount\src\test\resources
2018-11-14 09:06:43,227 [Worker-73] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-11-14 09:06:43,228 [Worker-73] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\dwg\Fireflies\JavaProjects\codeCount\src\main\resources
